STATION,NAME,DATE,TAVG,TMAX,TMIN,TSUN,TMAX_C,TMIN_C
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/18,,82,69,,27.77777778,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/18,,79,65,,26.11111111,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/18,,79,70,,26.11111111,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/18,,80,73,,26.66666667,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/18,,82,75,,27.77777778,23.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/18,,77,72,,25,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/18,,85,72,,29.44444444,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/18,,86,68,,30,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/18,,85,70,,29.44444444,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/18,,82,70,,27.77777778,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/18,,78,68,,25.55555556,20
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/18,,82,68,,27.77777778,20
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/18,,84,74,,28.88888889,23.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/18,,86,76,,30,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/18,,85,73,,29.44444444,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/18,,84,72,,28.88888889,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/18,,91,73,,32.77777778,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/18,,92,77,,33.33333333,25
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/18,,90,74,,32.22222222,23.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/18,,90,76,,32.22222222,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/18,,86,73,,30,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/18,,86,72,,30,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/18,,80,70,,26.66666667,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/18,,84,72,,28.88888889,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/18,,75,71,,23.88888889,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/18,,82,71,,27.77777778,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/18,,86,70,,30,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/18,,88,76,,31.11111111,24.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/18,,87,72,,30.55555556,22.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/18,,85,71,,29.44444444,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/18,,72,67,,22.22222222,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/18,,74,67,,23.33333333,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/18,,79,66,,26.11111111,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/18,,82,71,,27.77777778,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/18,,77,65,,25,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/18,,82,65,,27.77777778,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/18,,80,68,,26.66666667,20
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/18,,83,69,,28.33333333,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/18,,88,74,,31.11111111,23.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/18,,94,79,,34.44444444,26.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/18,,92,81,,33.33333333,27.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/18,,90,78,,32.22222222,25.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/18,,78,69,,25.55555556,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/18,,78,69,,25.55555556,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/18,,81,68,,27.22222222,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/18,,90,75,,32.22222222,23.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/18,,92,77,,33.33333333,25
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/18,,89,77,,31.66666667,25
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/18,,93,73,,33.88888889,22.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/18,,75,69,,23.88888889,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/18,,71,61,,21.66666667,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/18,,62,55,,16.66666667,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/18,,64,54,,17.77777778,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/18,,74,62,,23.33333333,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/18,,77,71,,25,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/18,,76,69,,24.44444444,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/18,,75,68,,23.88888889,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/18,,80,67,,26.66666667,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/18,,84,67,,28.88888889,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/18,,79,68,,26.11111111,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/18,,79,70,,26.11111111,21.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/18,,81,68,,27.22222222,20
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/18,,72,65,,22.22222222,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/18,,72,67,,22.22222222,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/18,,74,62,,23.33333333,16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/18,,66,60,,18.88888889,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/18,,69,57,,20.55555556,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/18,,73,59,,22.77777778,15
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/18,,82,69,,27.77777778,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/18,,72,61,,22.22222222,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/18,,65,56,,18.33333333,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/18,,72,58,,22.22222222,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/18,,70,54,,21.11111111,12.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/18,,76,63,,24.44444444,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/18,,77,65,,25,18.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/18,,74,63,,23.33333333,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/18,,76,61,,24.44444444,16.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/18,,71,60,,21.66666667,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/18,,68,63,,20,17.22222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/18,,79,67,,26.11111111,19.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/18,,74,64,,23.33333333,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/18,,77,66,,25,18.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/18,,80,71,,26.66666667,21.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/18,,77,69,,25,20.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/18,,68,51,,20,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/18,,55,46,,12.77777778,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/18,,58,47,,14.44444444,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/18,,68,52,,20,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/18,,60,47,,15.55555556,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/18,,61,46,,16.11111111,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/18,,50,42,,10,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/18,,60,43,,15.55555556,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/18,,62,51,,16.66666667,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/18,,51,39,,10.55555556,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/18,,50,39,,10,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/18,,63,49,,17.22222222,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/18,,54,44,,12.22222222,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/18,,51,40,,10.55555556,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/18,,50,38,,10,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/18,,51,44,,10.55555556,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/18,,52,45,,11.11111111,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/18,,56,47,,13.33333333,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/18,,55,42,,12.77777778,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/18,,64,44,,17.77777778,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/18,,70,57,,21.11111111,13.88888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/18,,72,64,,22.22222222,17.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/18,,65,48,,18.33333333,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/18,,55,43,,12.77777778,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/18,,53,48,,11.66666667,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/18,,59,49,,15,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/18,,62,51,,16.66666667,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/18,,56,45,,13.33333333,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/18,,52,40,,11.11111111,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/18,,50,34,,10,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/18,,46,33,,7.777777778,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/18,,49,37,,9.444444444,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/18,,50,43,,10,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/18,,43,32,,6.111111111,0
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/18,,40,28,,4.444444444,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/18,,45,34,,7.222222222,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/18,,47,37,,8.333333333,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/18,,44,39,,6.666666667,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/18,,50,41,,10,5
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/18,,47,39,,8.333333333,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/18,,44,27,,6.666666667,-2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/18,,28,17,,-2.222222222,-8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/18,,32,15,,0,-9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/18,,49,31,,9.444444444,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/18,,55,45,,12.77777778,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/18,,53,45,,11.66666667,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/18,,45,37,,7.222222222,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/18,,42,36,,5.555555556,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/18,,46,38,,7.777777778,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/18,,43,38,,6.111111111,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/18,,46,36,,7.777777778,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/18,,56,42,,13.33333333,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/18,,55,46,,12.77777778,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/18,,46,31,,7.777777778,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/18,,37,28,,2.777777778,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/18,,40,30,,4.444444444,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/18,,39,28,,3.888888889,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/18,,36,24,,2.222222222,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/18,,36,28,,2.222222222,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/18,,39,29,,3.888888889,-1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/18,,41,29,,5,-1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/18,,41,33,,5,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/18,,40,33,,4.444444444,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/18,,51,40,,10.55555556,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/18,,52,46,,11.11111111,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/18,,46,35,,7.777777778,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/18,,46,37,,7.777777778,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/18,,40,28,,4.444444444,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/18,,42,26,,5.555555556,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/18,,47,37,,8.333333333,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/18,,61,47,,16.11111111,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/18,,54,40,,12.22222222,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/18,,43,36,,6.111111111,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/18,,43,36,,6.111111111,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/18,,40,33,,4.444444444,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/18,,43,32,,6.111111111,0
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/18,,44,37,,6.666666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/18,,60,43,,15.55555556,6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/18,,57,39,,13.88888889,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/18,,40,33,,4.444444444,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/18,,48,36,,8.888888889,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/19,,58,39,,14.44444444,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/19,,40,35,,4.444444444,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/19,,44,37,,6.666666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/19,,47,35,,8.333333333,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/19,,47,41,,8.333333333,5
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/19,,49,31,,9.444444444,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/19,,34,25,,1.111111111,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/19,,45,34,,7.222222222,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/19,,45,34,,7.222222222,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/19,,34,28,,1.111111111,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/19,,30,21,,-1.111111111,-6.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/19,,34,20,,1.111111111,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/19,,33,25,,0.555555556,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/19,,32,22,,0,-5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/19,,36,25,,2.222222222,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/19,,39,30,,3.888888889,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/19,,33,24,,0.555555556,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/19,,39,29,,3.888888889,-1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/19,,37,32,,2.777777778,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/19,,42,14,,5.555555556,-10
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/19,,14,4,,-10,-15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/19,,31,13,,-0.555555556,-10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/19,,52,31,,11.11111111,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/19,,59,35,,15,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/19,,40,28,,4.444444444,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/19,,35,24,,1.666666667,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/19,,49,32,,9.444444444,0
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/19,,38,25,,3.333333333,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/19,,43,25,,6.111111111,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/19,,35,6,,1.666666667,-14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/19,,16,2,,-8.888888889,-16.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/19,,21,11,,-6.111111111,-11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/19,,34,16,,1.111111111,-8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/19,,53,33,,11.66666667,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/19,,61,41,,16.11111111,5
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/19,,65,44,,18.33333333,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/19,,46,35,,7.777777778,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/19,,44,39,,6.666666667,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/19,,55,32,,12.77777778,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/19,,32,23,,0,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/19,,35,23,,1.666666667,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/19,,38,30,,3.333333333,-1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/19,,36,26,,2.222222222,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/19,,41,33,,5,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/19,,46,33,,7.777777778,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/19,,59,42,,15,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/19,,47,32,,8.333333333,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/19,,38,26,,3.333333333,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/19,,42,26,,5.555555556,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/19,,36,23,,2.222222222,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/19,,33,26,,0.555555556,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/19,,52,33,,11.11111111,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/19,,44,36,,6.666666667,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/19,,42,32,,5.555555556,0
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/19,,47,36,,8.333333333,2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/19,,43,28,,6.111111111,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/19,,36,25,,2.222222222,-3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/19,,31,23,,-0.555555556,-5
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/19,,37,27,,2.777777778,-2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/19,,35,26,,1.666666667,-3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/19,,41,31,,5,-0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/19,,42,33,,5.555555556,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/19,,38,28,,3.333333333,-2.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/19,,32,20,,0,-6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/19,,26,19,,-3.333333333,-7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/19,,32,18,,0,-7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/19,,39,24,,3.888888889,-4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/19,,49,34,,9.444444444,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/19,,43,35,,6.111111111,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/19,,53,39,,11.66666667,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/19,,44,34,,6.666666667,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/19,,49,32,,9.444444444,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/19,,57,42,,13.88888889,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/19,,75,49,,23.88888889,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/19,,58,37,,14.44444444,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/19,,45,34,,7.222222222,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/19,,46,32,,7.777777778,0
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/19,,51,35,,10.55555556,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/19,,53,37,,11.66666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/19,,46,41,,7.777777778,5
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/19,,49,38,,9.444444444,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/19,,48,35,,8.888888889,1.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/19,,60,38,,15.55555556,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/19,,56,42,,13.33333333,5.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/19,,49,33,,9.444444444,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/19,,47,34,,8.333333333,1.111111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/19,,53,37,,11.66666667,2.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/19,,59,49,,15,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/19,,70,52,,21.11111111,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/19,,65,39,,18.33333333,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/19,,46,33,,7.777777778,0.555555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/19,,52,39,,11.11111111,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/19,,67,41,,19.44444444,5
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/19,,60,44,,15.55555556,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/19,,45,38,,7.222222222,3.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/19,,68,39,,20,3.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/19,,66,51,,18.88888889,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/19,,79,49,,26.11111111,9.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/19,,51,46,,10.55555556,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/19,,60,45,,15.55555556,7.222222222
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/19,,55,40,,12.77777778,4.444444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/19,,68,46,,20,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/19,,77,59,,25,15
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/19,,73,60,,22.77777778,15.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/19,,65,46,,18.33333333,7.777777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/19,,66,44,,18.88888889,6.666666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/19,,63,48,,17.22222222,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/19,,62,51,,16.66666667,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/19,,80,58,,26.66666667,14.44444444
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/19,,64,55,,17.77777778,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/19,,66,53,,18.88888889,11.66666667
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/19,,64,52,,17.77777778,11.11111111
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/19,,77,56,,25,13.33333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/19,,69,55,,20.55555556,12.77777778
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/19,,66,48,,18.88888889,8.888888889
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/19,,59,51,,15,10.55555556
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/19,,58,47,,14.44444444,8.333333333
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/19,,53,45,,11.66666667,7.222222222
